record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,muni_IDC,dispersive_IDC,constraining_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS
R_2VxwI4yPpXBatV9Et,330495Et,update,,,"","Saint Vincent & the Grenadines (04.16.2020 till 04.21.2020): ""The re-opening of schools which should have taken place earlier this week on Tuesday was postponed.

The situation would be reviewed on April 21st and a proposed date for the resumption of classes will be advanced, this according to Minister Of Health Luke Browne in his daily update on COVID-19."" UPDATE: Schools remain closed. Decision will be reviewed 04.21.2020",2020-04-16,2020-04-16,2020-04-21,The policy has a clear end date,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Saint Vincent and the Grenadines,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_By9TVoKcwjxdm3n ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_30c3pV2LytJqZze,https://news784.com/local-news/re-opening-of-schools-in-svg-to-be-reviewed-on-april-21st/,CoronaNet (original),,2020-04-17,2020-04-17T10:25:19Z,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
R_2VxwI4yPpXBatV9Ge,330495Ge,update,,,"","Saint Vincent & the Grenadines (04.16.2020 till 04.21.2020): ""The re-opening of schools which should have taken place earlier this week on Tuesday was postponed.

The situation would be reviewed on April 21st and a proposed date for the resumption of classes will be advanced, this according to Minister Of Health Luke Browne in his daily update on COVID-19."" UPDATE: Schools remain closed. Decision will be reviewed 04.21.2020",2020-04-16,2020-04-16,2020-04-21,The policy has a clear end date,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Saint Vincent and the Grenadines,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_By9TVoKcwjxdm3n ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_30c3pV2LytJqZze,https://news784.com/local-news/re-opening-of-schools-in-svg-to-be-reviewed-on-april-21st/,CoronaNet (original),,2020-04-17,2020-04-17T10:25:19Z,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
R_C36FcK6hgLxtNIZEs,330495Es,update,Change of Policy,Relaxing,timing of policy relaxing,"St. Vincent & the Grenadines: ""Based on that review we decided to suspend the reopening for another two weeks so that we can put things in place to ensure the safest possible environment for our students and teachers."" UPDATE: Prolonged for 2 weeks",2020-04-21,2020-04-21,2020-05-05,The policy has a clear end date,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Saint Vincent and the Grenadines,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2bI6xu2bD77u2Ga ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_30c3pV2LytJqZze,https://news784.com/local-news/statement-by-minister-of-education-on-continued-closure-of-schools-in-svg/,CoronaNet (original),,2022-01-21,2022-01-21T14:05:23Z,12,0,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_C36FcK6hgLxtNIZEt,330495Et,update,Change of Policy,Relaxing,timing of policy relaxing,"St. Vincent & the Grenadines: ""Based on that review we decided to suspend the reopening for another two weeks so that we can put things in place to ensure the safest possible environment for our students and teachers."" UPDATE: Prolonged for 2 weeks",2020-04-21,2020-04-21,2020-05-05,The policy has a clear end date,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Saint Vincent and the Grenadines,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2bI6xu2bD77u2Ga ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_30c3pV2LytJqZze,https://news784.com/local-news/statement-by-minister-of-education-on-continued-closure-of-schools-in-svg/,CoronaNet (original),,2022-01-21,2022-01-21T14:05:23Z,12,0,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_C36FcK6hgLxtNIZGe,330495Ge,update,Change of Policy,Relaxing,timing of policy relaxing,"St. Vincent & the Grenadines: ""Based on that review we decided to suspend the reopening for another two weeks so that we can put things in place to ensure the safest possible environment for our students and teachers."" UPDATE: Prolonged for 2 weeks",2020-04-21,2020-04-21,2020-05-05,The policy has a clear end date,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Saint Vincent and the Grenadines,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2bI6xu2bD77u2Ga ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_30c3pV2LytJqZze,https://news784.com/local-news/statement-by-minister-of-education-on-continued-closure-of-schools-in-svg/,CoronaNet (original),,2022-01-21,2022-01-21T14:05:23Z,12,0,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_1CKmfOCQhDt3S8xEs,330495Es,update,Change of Policy,Strengthening,timing of policy strengthening,"St. Vincent & the Grenadines, ""Schools across Saint  Vincent the Grenadines will close one week ahead of the normal Easter vacation as at the end of the school day on Friday, 20th March, 2020.""

05.11.2020: Schools remain closed. The Ministry of Education, National Reconciliation and Information will continue to strengthen  its  eLearning  modalities  to  provide  home-based  learning  for  thousands of students UPDATE: Schools stay closed until further notice
",2020-04-24,2020-04-24,,,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Saint Vincent and the Grenadines,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2bI6xu2bD77u2Ga ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_0HugY9e8fDNFhLz,NA ; http://www.gov.vc/images/pdf_documents/Press_Release_Ministry_of_Education_To_Strengthen_Its_E-Learning_Modalities_To_Provide_Home-based_Learning.pdf ; https://en.unesco.org/fieldoffice/santiago/covid-19-education-alc/monitoring,CoronaNet (original),,2020-05-11,2020-05-11T12:17:46Z,14,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
R_1CKmfOCQhDt3S8xEt,330495Et,update,Change of Policy,Strengthening,timing of policy strengthening,"St. Vincent & the Grenadines, ""Schools across Saint  Vincent the Grenadines will close one week ahead of the normal Easter vacation as at the end of the school day on Friday, 20th March, 2020.""

05.11.2020: Schools remain closed. The Ministry of Education, National Reconciliation and Information will continue to strengthen  its  eLearning  modalities  to  provide  home-based  learning  for  thousands of students UPDATE: Schools stay closed until further notice
",2020-04-24,2020-04-24,,,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Saint Vincent and the Grenadines,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2bI6xu2bD77u2Ga ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_0HugY9e8fDNFhLz,NA ; http://www.gov.vc/images/pdf_documents/Press_Release_Ministry_of_Education_To_Strengthen_Its_E-Learning_Modalities_To_Provide_Home-based_Learning.pdf ; https://en.unesco.org/fieldoffice/santiago/covid-19-education-alc/monitoring,CoronaNet (original),,2020-05-11,2020-05-11T12:17:46Z,14,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
R_1CKmfOCQhDt3S8xGe,330495Ge,update,Change of Policy,Strengthening,timing of policy strengthening,"St. Vincent & the Grenadines, ""Schools across Saint  Vincent the Grenadines will close one week ahead of the normal Easter vacation as at the end of the school day on Friday, 20th March, 2020.""

05.11.2020: Schools remain closed. The Ministry of Education, National Reconciliation and Information will continue to strengthen  its  eLearning  modalities  to  provide  home-based  learning  for  thousands of students UPDATE: Schools stay closed until further notice
",2020-04-24,2020-04-24,,,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Saint Vincent and the Grenadines,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2bI6xu2bD77u2Ga ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_0HugY9e8fDNFhLz,NA ; http://www.gov.vc/images/pdf_documents/Press_Release_Ministry_of_Education_To_Strengthen_Its_E-Learning_Modalities_To_Provide_Home-based_Learning.pdf ; https://en.unesco.org/fieldoffice/santiago/covid-19-education-alc/monitoring,CoronaNet (original),,2020-05-11,2020-05-11T12:17:46Z,14,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
R_ANVsR0txLsvlPeVEs,330495Es,update,Change of Policy,Relaxing,timing of policy relaxing,"St. Vincent & the Grenadines, ""Schools throughout the Country are being prepared for the phased reopening. The two main areas of focus are Sanitization and Physical distancing."" (05.20.2020) UPDATE: Reopening of schools is planned, date not uncertain",2020-05-19,2020-05-19,,,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Saint Vincent and the Grenadines,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2bI6xu2bD77u2Ga ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3CZ1rb5lXYmJ0v1,NA ; https://news784.com/local-news/schools-throughout-svg-are-being-prepared-for-a-phased-reopening/,CoronaNet (original),,2020-05-20,2020-05-20T07:04:52Z,17,0,14,,,,,,,,,,,,,,,,,,,,,,,,,
R_ANVsR0txLsvlPeVEt,330495Et,update,Change of Policy,Relaxing,timing of policy relaxing,"St. Vincent & the Grenadines, ""Schools throughout the Country are being prepared for the phased reopening. The two main areas of focus are Sanitization and Physical distancing."" (05.20.2020) UPDATE: Reopening of schools is planned, date not uncertain",2020-05-19,2020-05-19,,,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Saint Vincent and the Grenadines,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2bI6xu2bD77u2Ga ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3CZ1rb5lXYmJ0v1,NA ; https://news784.com/local-news/schools-throughout-svg-are-being-prepared-for-a-phased-reopening/,CoronaNet (original),,2020-05-20,2020-05-20T07:04:52Z,17,0,14,,,,,,,,,,,,,,,,,,,,,,,,,
R_ANVsR0txLsvlPeVGe,330495Ge,update,Change of Policy,Relaxing,timing of policy relaxing,"St. Vincent & the Grenadines, ""Schools throughout the Country are being prepared for the phased reopening. The two main areas of focus are Sanitization and Physical distancing."" (05.20.2020) UPDATE: Reopening of schools is planned, date not uncertain",2020-05-19,2020-05-19,,,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Saint Vincent and the Grenadines,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2bI6xu2bD77u2Ga ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3CZ1rb5lXYmJ0v1,NA ; https://news784.com/local-news/schools-throughout-svg-are-being-prepared-for-a-phased-reopening/,CoronaNet (original),,2020-05-20,2020-05-20T07:04:52Z,17,0,14,,,,,,,,,,,,,,,,,,,,,,,,,
