"entry_type","entry_type_2_TEXT","entry_type_3_TEXT","notes_correction","notes_update","event_description","type","type_15_TEXT","type_quarantine","type_quarantine_4_TEXT","type_quarantine_5_TEXT","type_num_quarantine_days","type_ext_restrict","type_num_mass_gathering","type_schools","type_business","type_business_6_TEXT","type_health_resource","type_num_masks","type_num_ventilators","type_num_ppe","type_num_hand_sanit","type_num_test_kits","type_other_health_materials","type_num_hospitals","type_num_quaranCen","type_num_medCen","type_num_pubTest","type_num_research","type_other_health_infra","type_num_doctors","type_num_nurses","type_num_volunt","type_other_health_staff","type_other","init_country","init_country_level","index_prov","init_city","init_other_level","init_other","target_geog_level","target_country_region","target_country_197_TEXT","target_region_14_TEXT","target_geog_sublevel","target_province","target_city","target_other","target_who_what","target_who_what_10_TEXT","target_direction","travel_mechanism","travel_mechanism_9_TEXT","compliance","compliance_3_TEXT","enforcer","enforcer_7_TEXT","date_announced","date_start","date_end","sources_matrix_1_1","sources_matrix_1_2","sources_matrix_1_3","sources_matrix_1_4","sources_matrix_2_1","sources_matrix_2_2","sources_matrix_2_3","sources_matrix_2_4","sources_matrix_3_1","sources_matrix_3_2","sources_matrix_3_3","sources_matrix_3_4","sources_matrix_4_1","sources_matrix_4_2","sources_matrix_4_3","sources_matrix_4_4","sources_matrix_5_1","sources_matrix_5_2","sources_matrix_5_3","sources_matrix_5_4","sources_matrix_6_1","sources_matrix_6_2","sources_matrix_6_3","sources_matrix_6_4","sources_matrix_7_1","sources_matrix_7_2","sources_matrix_7_3","sources_matrix_7_4","source_file_Id","source_file_Name","source_file_Size","source_file_Type","notes","record_id","ra_check","check","validation","correct_record_match","policy_id"
"New Entry",NA,NA,NA,NA,"The Ministry of Public Health in Qatar ""advises citizens and residents against traveling to China, and advised to avoid traveling unnecessarily to countries that announced an outbreak (COVID19) including South Korea, Japan, Singapore and Iran, whether for tourism, work or other reasons."" 

The ministry also ""calls on all travelers coming from the mentioned countries to monitor their health status within 14 days of returning from those countries and to communicate with the designated health authorities as soon as any symptoms related to respiratory infections appear.""
","Health Monitoring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qatar","No, it is at the national level","Qatar",NA,NA,NA,"One or more countries, but not all countries","China","","","","","","","All Travelers (Citizen Travelers + Foreign Travelers )","","Inbound/Outbound",NA,NA,"Voluntary/Recommended but No Penalties",NA,"Ministry/Department of Health",NA,"02-23-2020","02-23-2020",NA,"02-23-2020","https://www.moph.gov.qa/english/mediacenter/News/Pages/NewsDetails.aspx?ItemId=77","Ministry of Public Health","MOPH Advises to Avoid Traveling Unnecessarily to Countries that Announced (COVID19) Outbreak​​",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_27OqpKvBUnwCXqQ","04-03-2020_MOPH Advises to Avoid Traveling Unnecessarily to Countries that Announced (COVID19) Outbreak​​.pdf",696809,"application/pdf",NA,"9233323",NA,0,TRUE,"9233323","9233323"
"New Entry",NA,NA,NA,NA,"The Ministry of Public Health in Qatar ""advises citizens and residents against traveling to China, and advised to avoid traveling unnecessarily to countries that announced an outbreak (COVID19) including South Korea, Japan, Singapore and Iran, whether for tourism, work or other reasons."" 

The ministry also ""calls on all travelers coming from the mentioned countries to monitor their health status within 14 days of returning from those countries and to communicate with the designated health authorities as soon as any symptoms related to respiratory infections appear.""
","Health Monitoring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qatar","No, it is at the national level","Qatar",NA,NA,NA,"One or more countries, but not all countries","Iran","","","","","","","All Travelers (Citizen Travelers + Foreign Travelers )","","Inbound/Outbound",NA,NA,"Voluntary/Recommended but No Penalties",NA,"Ministry/Department of Health",NA,"02-23-2020","02-23-2020",NA,"02-23-2020","https://www.moph.gov.qa/english/mediacenter/News/Pages/NewsDetails.aspx?ItemId=77","Ministry of Public Health","MOPH Advises to Avoid Traveling Unnecessarily to Countries that Announced (COVID19) Outbreak​​",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_27OqpKvBUnwCXqQ","04-03-2020_MOPH Advises to Avoid Traveling Unnecessarily to Countries that Announced (COVID19) Outbreak​​.pdf",696809,"application/pdf",NA,"9233323",NA,0,TRUE,"9233323","9233323"
"New Entry",NA,NA,NA,NA,"The Ministry of Public Health in Qatar ""advises citizens and residents against traveling to China, and advised to avoid traveling unnecessarily to countries that announced an outbreak (COVID19) including South Korea, Japan, Singapore and Iran, whether for tourism, work or other reasons."" 

The ministry also ""calls on all travelers coming from the mentioned countries to monitor their health status within 14 days of returning from those countries and to communicate with the designated health authorities as soon as any symptoms related to respiratory infections appear.""
","Health Monitoring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qatar","No, it is at the national level","Qatar",NA,NA,NA,"One or more countries, but not all countries","Japan","","","","","","","All Travelers (Citizen Travelers + Foreign Travelers )","","Inbound/Outbound",NA,NA,"Voluntary/Recommended but No Penalties",NA,"Ministry/Department of Health",NA,"02-23-2020","02-23-2020",NA,"02-23-2020","https://www.moph.gov.qa/english/mediacenter/News/Pages/NewsDetails.aspx?ItemId=77","Ministry of Public Health","MOPH Advises to Avoid Traveling Unnecessarily to Countries that Announced (COVID19) Outbreak​​",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_27OqpKvBUnwCXqQ","04-03-2020_MOPH Advises to Avoid Traveling Unnecessarily to Countries that Announced (COVID19) Outbreak​​.pdf",696809,"application/pdf",NA,"9233323",NA,0,TRUE,"9233323","9233323"
"New Entry",NA,NA,NA,NA,"The Ministry of Public Health in Qatar ""advises citizens and residents against traveling to China, and advised to avoid traveling unnecessarily to countries that announced an outbreak (COVID19) including South Korea, Japan, Singapore and Iran, whether for tourism, work or other reasons."" 

The ministry also ""calls on all travelers coming from the mentioned countries to monitor their health status within 14 days of returning from those countries and to communicate with the designated health authorities as soon as any symptoms related to respiratory infections appear.""
","Health Monitoring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qatar","No, it is at the national level","Qatar",NA,NA,NA,"One or more countries, but not all countries","Singapore","","","","","","","All Travelers (Citizen Travelers + Foreign Travelers )","","Inbound/Outbound",NA,NA,"Voluntary/Recommended but No Penalties",NA,"Ministry/Department of Health",NA,"02-23-2020","02-23-2020",NA,"02-23-2020","https://www.moph.gov.qa/english/mediacenter/News/Pages/NewsDetails.aspx?ItemId=77","Ministry of Public Health","MOPH Advises to Avoid Traveling Unnecessarily to Countries that Announced (COVID19) Outbreak​​",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_27OqpKvBUnwCXqQ","04-03-2020_MOPH Advises to Avoid Traveling Unnecessarily to Countries that Announced (COVID19) Outbreak​​.pdf",696809,"application/pdf",NA,"9233323",NA,0,TRUE,"9233323","9233323"
"New Entry",NA,NA,NA,NA,"The Ministry of Public Health in Qatar ""advises citizens and residents against traveling to China, and advised to avoid traveling unnecessarily to countries that announced an outbreak (COVID19) including South Korea, Japan, Singapore and Iran, whether for tourism, work or other reasons."" 

The ministry also ""calls on all travelers coming from the mentioned countries to monitor their health status within 14 days of returning from those countries and to communicate with the designated health authorities as soon as any symptoms related to respiratory infections appear.""
","Health Monitoring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qatar","No, it is at the national level","Qatar",NA,NA,NA,"One or more countries, but not all countries","South Korea","","","","","","","All Travelers (Citizen Travelers + Foreign Travelers )","","Inbound/Outbound",NA,NA,"Voluntary/Recommended but No Penalties",NA,"Ministry/Department of Health",NA,"02-23-2020","02-23-2020",NA,"02-23-2020","https://www.moph.gov.qa/english/mediacenter/News/Pages/NewsDetails.aspx?ItemId=77","Ministry of Public Health","MOPH Advises to Avoid Traveling Unnecessarily to Countries that Announced (COVID19) Outbreak​​",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_27OqpKvBUnwCXqQ","04-03-2020_MOPH Advises to Avoid Traveling Unnecessarily to Countries that Announced (COVID19) Outbreak​​.pdf",696809,"application/pdf",NA,"9233323",NA,0,TRUE,"9233323","9233323"
"New Entry",NA,NA,NA,NA,"On 31st Jan, Thailand encourages people to bring a mask when going outside of their residences, and frequently wash hands with soap and water or alcohol gel.","Public Awareness Campaigns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thailand","No, it is at the national level","Thailand",NA,NA,NA,"","","","","","","","","","","",NA,NA,NA,NA,"Ministry/Department of Health",NA,"01-31-2020","01-31-2020",NA,"01-31-2020","https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no8_310163_1.pdf","Ministry of Public Health Reports that Group of Experts Confirm Five Additional Cases and Invites People to Carry Surgical Masks to Protect Themselves","Thailand encourages people to bring a mask when going outside of their residences, and frequently wash hands with soap and water or alcohol gel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_yCrCjITN3QvT7Xj","04-03-2020_Ministry of Public Health Reports that Group of Experts Confirm Five Additional Cases and Invites People to Carry Surgical Masks to Protect Themselves.pdf",122150,"application/pdf",NA,"182921",NA,0,TRUE,"182921","182921"
"New Entry",NA,NA,NA,NA,"The Republic of South Africa declares a state of disaster on March 15 2020","Declaration of Emergency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa","No, it is at the national level","South Africa",NA,NA,NA,"","","","","","","","","","","",NA,NA,"Voluntary/Recommended but No Penalties",NA,"Other (Please specify in the text box)","National Command Council","03-15-2020","03-15-2020",NA,"03-15-2020","https://sacoronavirus.co.za/2020/03/15/statement-by-president-cyril-ramaphosa-on-measures-to-combat-covid-19-epidemic/","Department of Health","Statement by President Cyril Ramaphosa on measures to combat COVID-19 epidemic","03-15-2020","http://www.thepresidency.gov.za/press-statements/statement-president-cyril-ramaphosa-measures-combat-covid-19-epidemic.","The Presidency","Statement by President Cyril Ramaphosa on measures to combat COVID-19 epidemic.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_PB7AABKK0i0VnO1","Archive.zip",427181,"application/zip",NA,"5815204",NA,0,TRUE,"5815204","5815204"
"New Entry",NA,NA,NA,NA,"The Department of Health and Welfare declares PRC as a contamination zone and implementation of the monitoring of inbound travelers.","Health Monitoring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Korea","No, it is at the national level","South Korea",NA,NA,NA,"One or more countries, but not all countries","China","","","","","","","All (Travelers + Residents)","","Inbound","All kinds of transport (all below except visa restrictions)",NA,"Mandatory (Unspecified/Implied)",NA,"Ministry/Department of Health",NA,"01-26-2020","01-28-2020",NA,"01-26-2020","http://ncov.mohw.go.kr/tcmBoardView.do?brdId=&brdGubun=&dataGubun=&ncvContSeq=352513&contSeq=352513&board_id=140&gubun=BDJ","Korea Department of Health and Welfare (Central Disaster Management Headquarters; Central Disease Control Headquarters)","Expanding and monitoring new coronavirus infection cases designated as quarantine contamination zones across China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_pnPXO2PysvUvQwV","10-26-2020_Expansion of monitoring zones.pdf",269596,"application/pdf","The monitoring measures are in two folds: 
All the inbound travelors from China should fill out the health check survey. Those who arrive from Hubei Province and have fever should be isolated under instruction","2627901",NA,0,TRUE,"2627901","2627901"
"Update on Existing Entry (type in Record ID in text box)",NA,"5683923",NA,"Only certain business to close, and now all non-essential businesses to close","Canada, Ont, March 23 ""To further contain the spread of COVID-19, the Ontario Government will order the mandatory closure of all non-essential workplaces effective as of Tuesday, March 24th at 11:59 p.m. This closure will be in effect for 14 days with the possibility of extending this order as the situation evolves. A full list of businesses that are permitted to stay open will be released tomorrow.""","Restriction of Non-Essential Businesses",NA,NA,NA,NA,NA,NA,NA,NA,"Retail Businesses,Restaurants/Bars,Shopping Centers,Non-Essential Commercial Businesses,Personal Grooming (e.g. hair salons)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canada","Yes, it is at the province/state level","Canada10",NA,NA,NA,"","","","","","","","","","","",NA,NA,"Mandatory (Unspecified/Implied)",NA,"Provincial/State Government",NA,"03-23-2020","03-24-2020","04-07-2020","03-23-2020","https://news.ontario.ca/opo/en/2020/03/ontario-orders-the-mandatory-closure-of-all-non-essential-workplaces-to-fight-spread-of-covid-19.html","Government of Ontario","Ontario Orders the Mandatory Closure of All Non-Essential Workplaces to Fight Spread of COVID-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_1Pc7kM77ZfxzIoW","04-03-2020_Newsroom _ Ontario Orders the Mandatory Closure of All Non-Essential Workplaces to Fight Spread of COVID-19.pdf",37518,"application/pdf",NA,"1948851",NA,0,TRUE,"1948851","5683923"
"New Entry",NA,NA,NA,NA,"On February 26th, Guatemala announces that it has conducted three days of training with 190 health workers from around the country to expand their knowledge about the COVID-19 as well as teach them how to approach patients and properly identify the coronavirus.","Health Resources",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified Health Staff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guatemala","No, it is at the national level","Guatemala",NA,NA,NA,"One or more countries, but not all countries","Guatemala","","","","","","","Health Staff","","Inbound/Outbound","Not Applicable",NA,"Mandatory (Unspecified/Implied)",NA,"Ministry/Department of Health",NA,"02-26-2020","02-25-2020",NA,"02-26-2020","https://www.mspas.gob.gt/index.php/noticias/noticias-mspas/item/731-personal-de-salud-refuerza-conocimientos-sobre-el-uso-adecuado-del-kit-de-emergencia","MSPAS","Personal de salud refuerza conocimientos sobre el uso adecuado del kit de emergencia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_pg7f2lxgstNyjUR","04-03-2020 Ministerio de Salud Pública - Personal de salud refuerza conocimientos sobre el uso adecuado del kit de emergencia.pdf",771381,"application/pdf","Guatemala is grateful for the technical and financial support of the Pan American Health Organization/World Health Organization (PAHO/WHO).","1270748",NA,0,TRUE,"1270748","1270748"
"New Entry",NA,NA,NA,NA,"On 30 March, the European Commission issued guidelines allowing workers with “critical occupations” to cross EU internal borders amid the coronavirus crisis. Such occupations include health professionals, care workers, scientists, medical device
technicians, and others.","Internal Border Restrictions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"European Union","No, it is at the national level","European Union",NA,NA,NA,"One or more regional groupings","European Union (with the UK)","","","","","","","Health Staff","","Inbound/Outbound","All kinds of transport (all below except visa restrictions)",NA,"Voluntary/Recommended but No Penalties",NA,"National Government",NA,"03-30-2020","03-30-2020",NA,"03-30-2020","https://ec.europa.eu/social/main.jsp?langId=en&catId=89&newsId=9630&furtherNews=yes","European Commission","Coronavirus: Commission presents practical guidance to ensure the free movement of critical workers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_3NPYl3pBf14EkVP","04-03-2020 Coronavirus- Commission presents practical guidance to ensure the free movement of critical workers.pdf",172558,"application/pdf",NA,"9025196",NA,0,TRUE,"9025196","9025196"
"New Entry",NA,NA,NA,NA,"On 30 March, the European Commission issued guidelines allowing workers with “critical occupations” to cross EU internal borders amid the coronavirus crisis. Such occupations include health professionals, care workers, scientists, medical device
technicians, and others.","Internal Border Restrictions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"European Union","No, it is at the national level","European Union",NA,NA,NA,"One or more regional groupings","Schengen Area (with the UK)","","","","","","","Health Staff","","Inbound/Outbound","All kinds of transport (all below except visa restrictions)",NA,"Voluntary/Recommended but No Penalties",NA,"National Government",NA,"03-30-2020","03-30-2020",NA,"03-30-2020","https://ec.europa.eu/social/main.jsp?langId=en&catId=89&newsId=9630&furtherNews=yes","European Commission","Coronavirus: Commission presents practical guidance to ensure the free movement of critical workers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_3NPYl3pBf14EkVP","04-03-2020 Coronavirus- Commission presents practical guidance to ensure the free movement of critical workers.pdf",172558,"application/pdf",NA,"9025196",NA,0,TRUE,"9025196","9025196"
"New Entry",NA,NA,NA,NA,"The UAE ""has decided that a maximum of 30 percent of the workforce of private entities is allowed to be physically present in office while others whose jobs don't necessitate their physical presence will be working remotely, effective Sunday 29th March"" for a renewable period of two weeks.","Restrictions of Mass Gatherings",NA,NA,NA,NA,NA,NA,"30% of workforce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates","No, it is at the national level","United Arab Emirates",NA,NA,NA,"","","","","","","","","","","",NA,NA,"Mandatory with Legal Penalties (Jail Time)",NA,"National Government,Other (Please specify in the text box)","Ministry of Human Resources and Emiratisation; National Emergency Crisis and Disaster Management Authority","03-26-2020","03-29-2020",NA,"03-26-2020","https://www.ncema.gov.ae/en/media-center/news/26/3/2020/maximum-of-30-percent-of-private-entities-workforces-allowed-to-be-physically-present-in-office-starting-sunday-ministry-of-human-resources.aspx#page=1","National Emergency Crisis and Disaster Management Authority","Maximum of 30 percent of private entities' workforces allowed to be physically present in office starting Sunday: Ministry of Human Resources",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F_301ZO9nyxMWfFcq","04-03-2020_Maximum of 30 percent of private entities' workforces allowed to be physically present in office starting Sunday Ministry of Human Resources (2).pdf",1009415,"application/pdf",NA,"1934326",NA,0,TRUE,"1934326","1934326"
